"courseNumber","courseName","topicLabel","topicURL","lab","slide","worksheet"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Nazi_Germany","http://dbpedia.org/resource/Nazi_Germany",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS10.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Learning_rule","http://dbpedia.org/resource/Learning_rule",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Apache_HTTP_Server","http://dbpedia.org/resource/Apache_HTTP_Server","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Apache_HTTP_Server","http://dbpedia.org/resource/Apache_HTTP_Server",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Apache_HTTP_Server","http://dbpedia.org/resource/Apache_HTTP_Server",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_classifier","http://dbpedia.org/resource/Bayes_classifier","http://localhost:3030/play/courses/COMP6721/LAB/LE04.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_classifier","http://dbpedia.org/resource/Bayes_classifier",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_classifier","http://dbpedia.org/resource/Bayes_classifier",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bayes_classifier","http://dbpedia.org/resource/Bayes_classifier",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email","http://localhost:3030/play/courses/COMP6721/LAB/LE09.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Email","http://dbpedia.org/resource/Email",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS01.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Sildenafil","http://dbpedia.org/resource/Sildenafil",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Computer_program","http://dbpedia.org/resource/Computer_program",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Computer_program","http://dbpedia.org/resource/Computer_program",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Intersectionality","http://dbpedia.org/resource/Intersectionality","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Crime","http://dbpedia.org/resource/Crime","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Context-free_grammar","http://dbpedia.org/resource/Context-free_grammar","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Context-free_grammar","http://dbpedia.org/resource/Context-free_grammar",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Context-free_grammar","http://dbpedia.org/resource/Context-free_grammar",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS09.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Reflex","http://dbpedia.org/resource/Reflex",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Data_link_layer","http://dbpedia.org/resource/Data_link_layer",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Point_of_sale","http://dbpedia.org/resource/Point_of_sale",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Point_of_sale","http://dbpedia.org/resource/Point_of_sale",,"http://localhost:3030/play/courses/COMP6721/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Rectifier_neural_networks","http://dbpedia.org/resource/Rectifier_(neural_networks)","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Printing","http://dbpedia.org/resource/Printing","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Printing","http://dbpedia.org/resource/Printing","http://localhost:3030/play/courses/COMP6721/LAB/LE09.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Jimmy_Olsen","http://dbpedia.org/resource/Jimmy_Olsen","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Modem","http://dbpedia.org/resource/Modem",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS05.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Maximum_likelihood_estimation","http://dbpedia.org/resource/Maximum_likelihood_estimation",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS09.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Wallachia","http://dbpedia.org/resource/Wallachia",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Fever","http://dbpedia.org/resource/Fever",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Krypton","http://dbpedia.org/resource/Krypton","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Forillon_National_Park","http://dbpedia.org/resource/Forillon_National_Park","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","List_of_The_Bold_and_the_Beautiful_secondary_characters","http://dbpedia.org/resource/List_of_The_Bold_and_the_Beautiful_secondary_characters","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Limit_of_a_sequence","http://dbpedia.org/resource/Limit_of_a_sequence",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Limit_of_a_sequence","http://dbpedia.org/resource/Limit_of_a_sequence",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Association_for_Computing_Machinery","http://dbpedia.org/resource/Association_for_Computing_Machinery","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Association_for_Computing_Machinery","http://dbpedia.org/resource/Association_for_Computing_Machinery",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Zucchini","http://dbpedia.org/resource/Zucchini",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Point_mutation","http://dbpedia.org/resource/Point_mutation",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Point_mutation","http://dbpedia.org/resource/Point_mutation",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6721/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","General_officer","http://dbpedia.org/resource/General_officer",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Sentiment_analysis","http://dbpedia.org/resource/Sentiment_analysis",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Sentiment_analysis","http://dbpedia.org/resource/Sentiment_analysis",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thyroid_hormones","http://dbpedia.org/resource/Thyroid_hormones",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Fujita_scale","http://dbpedia.org/resource/Fujita_scale","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Fujita_scale","http://dbpedia.org/resource/Fujita_scale",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","The_Evidence_TV_series","http://dbpedia.org/resource/The_Evidence_(TV_series)",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Journalism","http://dbpedia.org/resource/Journalism","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Journalism","http://dbpedia.org/resource/Journalism",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Journalism","http://dbpedia.org/resource/Journalism",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","DC_Universe","http://dbpedia.org/resource/DC_Universe","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Verb","http://dbpedia.org/resource/Verb","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Verb","http://dbpedia.org/resource/Verb",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Verb","http://dbpedia.org/resource/Verb",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Verb","http://dbpedia.org/resource/Verb",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Bassline","http://dbpedia.org/resource/Bassline",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Microsoft_Windows","http://dbpedia.org/resource/Microsoft_Windows",,"http://localhost:3030/play/courses/COMP6721/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier","http://localhost:3030/play/courses/COMP6721/LAB/LE09.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,"http://localhost:3030/play/courses/COMP6741/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,"http://localhost:3030/play/courses/COMP6721/LEC/LS09.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS02.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS07.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS08.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Uniform_Resource_Identifier","http://dbpedia.org/resource/Uniform_Resource_Identifier",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS01.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Tennis","http://dbpedia.org/resource/Tennis",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Noun","http://dbpedia.org/resource/Noun","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Noun","http://dbpedia.org/resource/Noun",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Noun","http://dbpedia.org/resource/Noun",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Noun","http://dbpedia.org/resource/Noun",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Heat","http://dbpedia.org/resource/Heat",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","String_theory","http://dbpedia.org/resource/String_theory","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","String_theory","http://dbpedia.org/resource/String_theory",,"http://localhost:3030/play/courses/COMP6741/LEC/LS02.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","String_theory","http://dbpedia.org/resource/String_theory",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Chain_rule","http://dbpedia.org/resource/Chain_rule",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Connectionism","http://dbpedia.org/resource/Connectionism",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Connectionism","http://dbpedia.org/resource/Connectionism",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Group_races","http://dbpedia.org/resource/Group_races","http://localhost:3030/play/courses/COMP6721/LAB/LE05.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","SIGMOD","http://dbpedia.org/resource/SIGMOD",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Yann_LeCun","http://dbpedia.org/resource/Yann_LeCun","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Yann_LeCun","http://dbpedia.org/resource/Yann_LeCun",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Recommender_system","http://dbpedia.org/resource/Recommender_system","http://localhost:3030/play/courses/COMP6721/LAB/LE09.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Recommender_system","http://dbpedia.org/resource/Recommender_system",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Recommender_system","http://dbpedia.org/resource/Recommender_system",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Recommender_system","http://dbpedia.org/resource/Recommender_system",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS05.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Recommender_system","http://dbpedia.org/resource/Recommender_system",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Finite_set","http://dbpedia.org/resource/Finite_set",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Nim","http://dbpedia.org/resource/Nim",,"http://localhost:3030/play/courses/COMP6721/LEC/LS03.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Nim","http://dbpedia.org/resource/Nim",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS02.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Computer_architecture","http://dbpedia.org/resource/Computer_architecture","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Innovation","http://dbpedia.org/resource/Innovation","http://localhost:3030/play/courses/COMP6721/LAB/LE10.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Thai_language","http://dbpedia.org/resource/Thai_language",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Test_cricket","http://dbpedia.org/resource/Test_cricket","http://localhost:3030/play/courses/COMP6721/LAB/LE02.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Test_cricket","http://dbpedia.org/resource/Test_cricket",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Test_cricket","http://dbpedia.org/resource/Test_cricket",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Test_cricket","http://dbpedia.org/resource/Test_cricket",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Exclusive_or","http://dbpedia.org/resource/Exclusive_or","http://localhost:3030/play/courses/COMP6721/LAB/LE08.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Exclusive_or","http://dbpedia.org/resource/Exclusive_or","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Exclusive_or","http://dbpedia.org/resource/Exclusive_or",,"http://localhost:3030/play/courses/COMP6721/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Exclusive_or","http://dbpedia.org/resource/Exclusive_or",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS05.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning","http://localhost:3030/play/courses/COMP6721/LAB/LE07.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning","http://localhost:3030/play/courses/COMP6721/LAB/LE04.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning","http://localhost:3030/play/courses/COMP6721/LAB/LE01.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS04.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS05.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS06.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,"http://localhost:3030/play/courses/COMP6741/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS05.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS03.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Machine_learning","http://dbpedia.org/resource/Machine_learning",,,"http://localhost:3030/play/courses/COMP6741/WKS/WS06.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Periodic_table","http://dbpedia.org/resource/Periodic_table",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Almost_surely","http://dbpedia.org/resource/Almost_surely",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS04.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Stem_cell_factor","http://dbpedia.org/resource/Stem_cell_factor",,"http://localhost:3030/play/courses/COMP6721/LEC/LS08.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Ancient_Rome","http://dbpedia.org/resource/Ancient_Rome",,"http://localhost:3030/play/courses/COMP6721/LEC/LS11.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Rerun","http://dbpedia.org/resource/Rerun","http://localhost:3030/play/courses/COMP6721/LAB/LE06.pdf",,
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Milk","http://dbpedia.org/resource/Milk",,"http://localhost:3030/play/courses/COMP6721/LEC/LS10.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Milk","http://dbpedia.org/resource/Milk",,,"http://localhost:3030/play/courses/COMP6721/WKS/WS10.pdf"
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Anthropomorphism","http://dbpedia.org/resource/Anthropomorphism",,"http://localhost:3030/play/courses/COMP6721/LEC/LS01.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Clause","http://dbpedia.org/resource/Clause",,"http://localhost:3030/play/courses/COMP6721/LEC/LS07.pdf",
"6721","APPLIED ARTIFICIAL INTELLIGENCE","Clause","http://dbpedia.org/resource/Clause",,"http://localhost:3030/play/courses/COMP6741/LEC/LS04.pdf",
